number;word;detail_url;definition
34807;тодмотэм;/term?tid=162572;"незнакомый, неизвестный || незнакомо, неизвестно   тодмотэм батыръёс безвестные герои   тодмотэм лыд неизвестное число   тодмотэм мурт незнакомый человек   тодмотэм ӧвӧл небезызвестный"
34808;тодон;/term?tid=162573;"знание   азьпалэз тодон предвидение   вашкала тӥрлыкез тодон археология   гожтэт тодон грамотность   эмъянэз тодон медицина◊ тодонлы пуйы кулэ ӧвӧл погов. для знаний не нужен кошелёк"
34809;тодон-адӟон;/term?tid=162574;"сущ. от  тодыны-адӟыны"
34810;тодон-быгатон;/term?tid=162575;"умение; знание"
34811;тодон-быгатонлык;/term?tid=162576;опыт
34812;тодон-валан;/term?tid=162577;"знание, познание   тодон-валанэз ӧжыт у него мало знаний"
34813;тодонбасьтон;/term?tid=162578;образование
34814;тодонбасьтэм;/term?tid=162579;"образованный   тодонбасьтэм адями образованный человек"
34815;тодонлык;/term?tid=162580;"знание, познание"
34816;тодонлюкан;/term?tid=162581;"смотри:  тодонбасьтон"
34817;тодонудыс;/term?tid=162582;предмет
34818;тодос;/term?tid=162583;"наука; знание, учение || научный   тодос стиль научный стиль   тодос ужчи научный работник"
34819;тодос-эскерон;/term?tid=162584;"научно-исследовательский   тодос-эскерон институт научно-исследовательский институт   тодос-эскерон уж научно-исследовательская работа"
34820;тодослыко;/term?tid=162585;научный
34821;тодослюкет;/term?tid=162586;"дисциплина, предмет; отрасль науки"
34822;тодосмурт;/term?tid=162587;"смотри:  тодосчи"
34823;тодосчи;/term?tid=162588;учёный
34824;тодтэм;/term?tid=162589;"без памяти || беспамятный"
34825;тодъя;/term?tid=162590;"тодъяупотребляется лишь в составе выражений:ма тодъя ? по какому поводу?ма тодъя озьы вераськиськод? по какому поводу так разговариваешь?"
34826;тодылон;/term?tid=162591;"сущ. от  тодылыны"
34827;тодылыны;/term?tid=162592;"многокр. узнавать, познавать; разузнавать   трос тодылыны узнавать многое"
34828;тодылыны-адӟылыны;/term?tid=162593;"многокр. от  тодыны-адӟыны"
34829;тодылыны-валалляны;/term?tid=162594;"многокр. от  тодыны-валаны"
34830;тодылэм;/term?tid=162595;"прич. и сущ. от  тодылыны"
34831;тодылэм-адӟылэм;/term?tid=162596;"прич. и сущ. от  тодылыны-адӟылыны"
34832;тодымтэ;/term?tid=162597;"незнание, неведение, неосведомлённость; невежество   тодымтэ улэ аналскыны (кариськыны) притвориться незнающим   тодымтэен сэрен по незнанию, из-за незнания"
